domain,url,platform,quality_score,has_products,product_count,ecom_signals,detected_payments,monthly_visits,source,tranco_rank,majestic_rank
lorenahawkinsot.samcart.com,https://lorenahawkinsot.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lorenhogue.samcart.com,https://lorenhogue.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lorevelasquez.samcart.com,https://lorevelasquez.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lorialley.samcart.com,https://lorialley.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
loridoddy.samcart.com,https://loridoddy.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lorwenhnagle.samcart.com,https://lorwenhnagle.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
losersforlifefi.samcart.com,https://losersforlifefi.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
loseyourmindset.samcart.com,https://loseyourmindset.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lotusflower.samcart.com,https://lotusflower.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
loungeboudoir.samcart.com,https://loungeboudoir.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
loutou.samcart.com,https://loutou.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
love-based.samcart.com,https://love-based.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
loveall.samcart.com,https://loveall.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
loveattraction.samcart.com,https://loveattraction.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lovegevity.samcart.com,https://lovegevity.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
loveinbibelot.myshopmatic.com,https://loveinbibelot.myshopmatic.com,shopmatic,38,True,0,1,,,wayback_platform,,
loveislikefiree.samcart.com,https://loveislikefiree.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lovelady.samcart.com,https://lovelady.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lovemymom.samcart.com,https://lovemymom.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
loveworkathome.samcart.com,https://loveworkathome.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
loveyourlife.samcart.com,https://loveyourlife.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lovinglife.samcart.com,https://lovinglife.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lowbackproject.samcart.com,https://lowbackproject.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
loyanshoes.samcart.com,https://loyanshoes.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lpcreative.samcart.com,https://lpcreative.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lqic.samcart.com,https://lqic.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lreacademy.samcart.com,https://lreacademy.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lrminc.samcart.com,https://lrminc.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lspcart.samcart.com,https://lspcart.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
ltapl.myshopmatic.com,https://ltapl.myshopmatic.com,shopmatic,38,True,0,1,,,wayback_platform,,
ltsoccer.samcart.com,https://ltsoccer.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lucasrubix.samcart.com,https://lucasrubix.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lucidbooks.samcart.com,https://lucidbooks.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lucindagreen.samcart.com,https://lucindagreen.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
luckypupliving.samcart.com,https://luckypupliving.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lucowonoacademy.samcart.com,https://lucowonoacademy.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lucrativeliv.samcart.com,https://lucrativeliv.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
ludicrousreturn.samcart.com,https://ludicrousreturn.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
luminolearning.samcart.com,https://luminolearning.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
luminous-life.samcart.com,https://luminous-life.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lumosbirthbaby.samcart.com,https://lumosbirthbaby.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lunaveronica.samcart.com,https://lunaveronica.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lunavoda.samcart.com,https://lunavoda.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
luxe.samcart.com,https://luxe.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
luxuri.myshopmatic.com,https://luxuri.myshopmatic.com,shopmatic,38,True,0,1,,,wayback_platform,,
luxuriousassociates.myshopmatic.com,https://luxuriousassociates.myshopmatic.com,shopmatic,38,True,0,1,,,wayback_platform,,
luxurylotusspa.samcart.com,https://luxurylotusspa.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
luxuryre.samcart.com,https://luxuryre.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
luxvipevents.samcart.com,https://luxvipevents.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lva.samcart.com,https://lva.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lwaccelerator.samcart.com,https://lwaccelerator.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lwcperth.samcart.com,https://lwcperth.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lwpstore.samcart.com,https://lwpstore.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lylistore.samcart.com,https://lylistore.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lynnedominick.samcart.com,https://lynnedominick.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
lynnsmithtv.samcart.com,https://lynnsmithtv.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
m20.samcart.com,https://m20.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mabargabhimanaba.myshopmatic.com,https://mabargabhimanaba.myshopmatic.com,shopmatic,38,True,0,1,,,wayback_platform,,
mabelgoulden.samcart.com,https://mabelgoulden.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mabundle.samcart.com,https://mabundle.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
macaroni-jewelry.myshopmatic.com,https://macaroni-jewelry.myshopmatic.com,shopmatic,38,True,0,1,,,wayback_platform,,
macenterprise.samcart.com,https://macenterprise.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
machinelearning.samcart.com,https://machinelearning.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
madambeauty.myshopmatic.com,https://madambeauty.myshopmatic.com,shopmatic,38,True,0,1,,,wayback_platform,,
madebyawesome.samcart.com,https://madebyawesome.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
madeleine-mhm.samcart.com,https://madeleine-mhm.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mademoiselle-affiliation.systeme.io,https://mademoiselle-affiliation.systeme.io,systeme,38,True,0,1,,,wayback_platform,,
madhuras.myshopmatic.com,https://madhuras.myshopmatic.com,shopmatic,38,True,0,1,,,wayback_platform,,
madisland.samcart.com,https://madisland.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
madlabgroup.samcart.com,https://madlabgroup.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maestrofilms.samcart.com,https://maestrofilms.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maggiechilton.samcart.com,https://maggiechilton.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maggiehnyoga.samcart.com,https://maggiehnyoga.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maggiemendoza.samcart.com,https://maggiemendoza.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maggysterner.samcart.com,https://maggysterner.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
magicacademy.samcart.com,https://magicacademy.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
magicalchickpea.samcart.com,https://magicalchickpea.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
magicalfemme.samcart.com,https://magicalfemme.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
magicevansshop.samcart.com,https://magicevansshop.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
magichealbirth.samcart.com,https://magichealbirth.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
magicmirajack.samcart.com,https://magicmirajack.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
magneticcharisma.samcart.com,https://magneticcharisma.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
magneticmemorymethod.samcart.com,https://magneticmemorymethod.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
magnetismandmedia.samcart.com,https://magnetismandmedia.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
magnificentexec.samcart.com,https://magnificentexec.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mahu.samcart.com,https://mahu.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maia-love-yarn.myshopmatic.com,https://maia-love-yarn.myshopmatic.com,shopmatic,38,True,0,1,,,wayback_platform,,
maidenoffers.samcart.com,https://maidenoffers.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maintainingjoy.samcart.com,https://maintainingjoy.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
majoriesbeefjerky.samcart.com,https://majoriesbeefjerky.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
makedarodriguez.samcart.com,https://makedarodriguez.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
makeeveryridecount.samcart.com,https://makeeveryridecount.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
makeitfunnyc.samcart.com,https://makeitfunnyc.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
makemorebirdies.samcart.com,https://makemorebirdies.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
makerandmusestudio.myshopmatic.com,https://makerandmusestudio.myshopmatic.com,shopmatic,38,True,0,1,,,wayback_platform,,
makerbizgraphic.samcart.com,https://makerbizgraphic.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
makerkids.samcart.com,https://makerkids.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
makerspaces.samcart.com,https://makerspaces.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
makesauerkraut.samcart.com,https://makesauerkraut.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
makesme-healthy.samcart.com,https://makesme-healthy.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
malecoeur.samcart.com,https://malecoeur.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maleycapital.samcart.com,https://maleycapital.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maliamekuli.samcart.com,https://maliamekuli.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maloriestartnow.samcart.com,https://maloriestartnow.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mamaprecious.myshopmatic.com,https://mamaprecious.myshopmatic.com,shopmatic,38,True,0,1,,,wayback_platform,,
mams.samcart.com,https://mams.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
managedpathsolutions.samcart.com,https://managedpathsolutions.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
managertraining.samcart.com,https://managertraining.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
manak-textile.myshopmatic.com,https://manak-textile.myshopmatic.com,shopmatic,38,True,0,1,,,wayback_platform,,
manasikakade.samcart.com,https://manasikakade.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mancodeinc.samcart.com,https://mancodeinc.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mandylharvey.samcart.com,https://mandylharvey.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mandypaysse.samcart.com,https://mandypaysse.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mangomannutrition.samcart.com,https://mangomannutrition.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mangomuseevents.samcart.com,https://mangomuseevents.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mangunmoments.samcart.com,https://mangunmoments.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
manifesteasy.samcart.com,https://manifesteasy.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
manifestllc.samcart.com,https://manifestllc.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
manifestmybrand.samcart.com,https://manifestmybrand.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
manifestor.samcart.com,https://manifestor.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
manifoldmining.samcart.com,https://manifoldmining.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
manofsystems.samcart.com,https://manofsystems.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
manorhouse.myshopmatic.com,https://manorhouse.myshopmatic.com,shopmatic,38,True,0,1,,,wayback_platform,,
mantaadvocates.samcart.com,https://mantaadvocates.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
manticmastery.samcart.com,https://manticmastery.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
manufacturingtrader.myshopmatic.com,https://manufacturingtrader.myshopmatic.com,shopmatic,38,True,0,1,,,wayback_platform,,
manuj.samcart.com,https://manuj.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
manyfriends.samcart.com,https://manyfriends.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maphomeloans.samcart.com,https://maphomeloans.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maple-dk.samcart.com,https://maple-dk.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maplesoft-cad.samcart.com,https://maplesoft-cad.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maplesoft-euro.samcart.com,https://maplesoft-euro.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maplesoft-uk.samcart.com,https://maplesoft-uk.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mapmygoals.samcart.com,https://mapmygoals.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mapsfirst.samcart.com,https://mapsfirst.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mapsliftoff.samcart.com,https://mapsliftoff.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marawealth.samcart.com,https://marawealth.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marbleseye.samcart.com,https://marbleseye.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marcfitt.samcart.com,https://marcfitt.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marcgubert.samcart.com,https://marcgubert.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marchmanstrength.samcart.com,https://marchmanstrength.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marcorober.samcart.com,https://marcorober.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marcoscabia.samcart.com,https://marcoscabia.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marcsstore.samcart.com,https://marcsstore.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marcusj.samcart.com,https://marcusj.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marczell.samcart.com,https://marczell.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marencrowley.samcart.com,https://marencrowley.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mariaevangelina.samcart.com,https://mariaevangelina.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mariahcoz.samcart.com,https://mariahcoz.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marialicialeon.samcart.com,https://marialicialeon.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marialportas.samcart.com,https://marialportas.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mariareems.samcart.com,https://mariareems.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mariawendt.samcart.com,https://mariawendt.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mariawik.samcart.com,https://mariawik.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maribelzunce.samcart.com,https://maribelzunce.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marijevogelzang.samcart.com,https://marijevogelzang.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marillawex.samcart.com,https://marillawex.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marinadavismus.samcart.com,https://marinadavismus.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marineta.samcart.com,https://marineta.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marioayala.samcart.com,https://marioayala.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marionrose.samcart.com,https://marionrose.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
markblundell.samcart.com,https://markblundell.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
markeshasharee.samcart.com,https://markeshasharee.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marketerseal.samcart.com,https://marketerseal.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marketersfyi.samcart.com,https://marketersfyi.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marketersparadise.samcart.com,https://marketersparadise.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marketinganything.samcart.com,https://marketinganything.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marketingcareer.samcart.com,https://marketingcareer.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marketingdish.samcart.com,https://marketingdish.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marketingfornormalpeople.samcart.com,https://marketingfornormalpeople.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marketingin.samcart.com,https://marketingin.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marketinginstr.samcart.com,https://marketinginstr.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marketingmente.samcart.com,https://marketingmente.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marketingmonrae.samcart.com,https://marketingmonrae.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marketingnutz.samcart.com,https://marketingnutz.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marketingsimpli.samcart.com,https://marketingsimpli.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marketingsolvd.samcart.com,https://marketingsolvd.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marketingsystems2m.samcart.com,https://marketingsystems2m.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marketplacedom.samcart.com,https://marketplacedom.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marketsolution.samcart.com,https://marketsolution.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
markettamer.samcart.com,https://markettamer.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
markkuhihnala.samcart.com,https://markkuhihnala.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
markmm.samcart.com,https://markmm.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marknewman.samcart.com,https://marknewman.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
markspomer.samcart.com,https://markspomer.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marleegrace.samcart.com,https://marleegrace.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marleybaird.samcart.com,https://marleybaird.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marnie.samcart.com,https://marnie.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marriagehelper.samcart.com,https://marriagehelper.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marriedandyoung.samcart.com,https://marriedandyoung.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marshauno.samcart.com,https://marshauno.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marthakrejci.samcart.com,https://marthakrejci.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marthamayronson.samcart.com,https://marthamayronson.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
martinism.samcart.com,https://martinism.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marvicl.samcart.com,https://marvicl.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maryaeddaifi.samcart.com,https://maryaeddaifi.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marybarbera.samcart.com,https://marybarbera.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marybicknell.samcart.com,https://marybicknell.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maryfash.samcart.com,https://maryfash.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marygaul.samcart.com,https://marygaul.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maryguirovich.samcart.com,https://maryguirovich.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maryhendersoncoaching.samcart.com,https://maryhendersoncoaching.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marylou.samcart.com,https://marylou.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
marymasseyfit.samcart.com,https://marymasseyfit.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maryschiller.samcart.com,https://maryschiller.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maryzeal.samcart.com,https://maryzeal.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
massagegains.samcart.com,https://massagegains.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
massiveimpact.samcart.com,https://massiveimpact.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mastercoach.samcart.com,https://mastercoach.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
masterdeals.samcart.com,https://masterdeals.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
masterdigital.samcart.com,https://masterdigital.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mastering.samcart.com,https://mastering.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
masterjoga.samcart.com,https://masterjoga.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
masterleadershi.samcart.com,https://masterleadershi.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mastermindagent.samcart.com,https://mastermindagent.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mastermindtalks.samcart.com,https://mastermindtalks.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
masterthetalk.samcart.com,https://masterthetalk.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
masterylabs.samcart.com,https://masterylabs.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
masteryourfate.samcart.com,https://masteryourfate.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
masteryourmoneysummit.samcart.com,https://masteryourmoneysummit.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mastin.samcart.com,https://mastin.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mastinkipp.samcart.com,https://mastinkipp.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
masventascp.samcart.com,https://masventascp.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
matchfit.samcart.com,https://matchfit.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mathematicallyminded.samcart.com,https://mathematicallyminded.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
matraining.samcart.com,https://matraining.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
matshaffer.samcart.com,https://matshaffer.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mattandkelley.samcart.com,https://mattandkelley.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
matterform.samcart.com,https://matterform.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
matthale.samcart.com,https://matthale.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
matthews.samcart.com,https://matthews.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
matthiasjbarker.samcart.com,https://matthiasjbarker.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mattiejames.samcart.com,https://mattiejames.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mattsuessphoto.samcart.com,https://mattsuessphoto.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mattwallace.samcart.com,https://mattwallace.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maureengarry.samcart.com,https://maureengarry.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maureenmagauran.samcart.com,https://maureenmagauran.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maverick.samcart.com,https://maverick.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mavericks.samcart.com,https://mavericks.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mavicbright.samcart.com,https://mavicbright.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mavrocreative.samcart.com,https://mavrocreative.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
max-florist.myshopmatic.com,https://max-florist.myshopmatic.com,shopmatic,38,True,0,1,,,wayback_platform,,
maxagent.samcart.com,https://maxagent.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maxedandmatched.samcart.com,https://maxedandmatched.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maximapotencia.samcart.com,https://maximapotencia.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maximumlawyer.samcart.com,https://maximumlawyer.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maxmindset.samcart.com,https://maxmindset.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maxpotential.samcart.com,https://maxpotential.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maxworkouts.samcart.com,https://maxworkouts.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maxyields.samcart.com,https://maxyields.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maxyourfico.samcart.com,https://maxyourfico.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mayasarc-jewelry.myshopmatic.com,https://mayasarc-jewelry.myshopmatic.com,shopmatic,38,True,0,1,,,wayback_platform,,
mayasarc.myshopmatic.com,https://mayasarc.myshopmatic.com,shopmatic,38,True,0,1,,,wayback_platform,,
maybemaybe.samcart.com,https://maybemaybe.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
maybusch.samcart.com,https://maybusch.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mayercosmetics.myshopmatic.com,https://mayercosmetics.myshopmatic.com,shopmatic,38,True,0,1,,,wayback_platform,,
mazdamiles.samcart.com,https://mazdamiles.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mbaasap.samcart.com,https://mbaasap.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mbcllc.samcart.com,https://mbcllc.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mbfjerome.samcart.com,https://mbfjerome.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mboconsultin.samcart.com,https://mboconsultin.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mbpt.samcart.com,https://mbpt.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mbre.samcart.com,https://mbre.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mccallmarketing.samcart.com,https://mccallmarketing.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mccfb.samcart.com,https://mccfb.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mcgregor.samcart.com,https://mcgregor.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mckaycaston.samcart.com,https://mckaycaston.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mcmf.samcart.com,https://mcmf.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mcmindbody.samcart.com,https://mcmindbody.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mcqueenmd.samcart.com,https://mcqueenmd.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mcwg.samcart.com,https://mcwg.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mdmedia.samcart.com,https://mdmedia.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
mdpro.samcart.com,https://mdpro.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
meanmagentaart.samcart.com,https://meanmagentaart.samcart.com,samcart,38,True,0,1,,,wayback_platform,,
